ConcatID,Latitude,Longitude
LACM18108,34.2178976,-117.1060526
LACM18107,34.2178976,-117.1060526
LACM18106,34.2178976,-117.1060526
LACM18105,34.2178976,-117.1060526
LACM18104,34.2178976,-117.1060526
LACM18103,34.2178976,-117.1060526
LACM18102,34.2178976,-117.1060526
LACM18101,34.2178976,-117.1060526
LACM18100,34.2178976,-117.1060526
LACM18099,34.2178976,-117.1060526
LACM18098,34.2178976,-117.1060526
LACM18097,34.2178976,-117.1060526
LACM18096,34.2178976,-117.1060526
LACM18095,34.2178976,-117.1060526
LACM18094,34.2178976,-117.1060526
LACM18093,34.2178976,-117.1060526
LACM18092,34.2178976,-117.1060526
LACM18091,34.2178976,-117.1060526
LACM18090,34.2178976,-117.1060526
LACM18089,34.2178976,-117.1060526
LACM18088,34.2178976,-117.1060526
LACM18087,34.2178976,-117.1060526
LACM18086,34.2178976,-117.1060526
LACM18085,34.2178976,-117.1060526
LACM18084,34.2178976,-117.1060526
LACM18083,34.2178976,-117.1060526
LACM18082,34.2178976,-117.1060526
LACM18081,34.2178976,-117.1060526
LACM18080,34.2178976,-117.1060526
LACM18079,34.2178976,-117.1060526
LACM18078,34.2178976,-117.1060526
LACM18077,34.2178976,-117.1060526
LACM18073,34.2178976,-117.1060526
LACM18072,34.2178976,-117.1060526
LACM18071,34.2178976,-117.1060526
LACM18070,34.2178976,-117.1060526
LACM18069,34.2178976,-117.1060526
LACM18068,34.2178976,-117.1060526
LACM18067,34.2178976,-117.1060526
LACM18066,34.2178976,-117.1060526
LACM18065,34.2178976,-117.1060526
LACM18064,34.2178976,-117.1060526
LACM18063,34.2178976,-117.1060526
LACM18062,34.2178976,-117.1060526
LACM18061,34.2178976,-117.1060526
LACM18060,34.2178976,-117.1060526
LACM18059,34.2178976,-117.1060526
LACM18058,34.2178976,-117.1060526
LACM18057,34.2178976,-117.1060526
LACM18056,34.2178976,-117.1060526
LACM18055,34.2178976,-117.1060526
LACM18054,34.2178976,-117.1060526
LACM18053,34.2178976,-117.1060526
LACM18052,34.2178976,-117.1060526
LACM18051,34.2178976,-117.1060526
LACM18050,34.2178976,-117.1060526
LACM18049,34.2178976,-117.1060526
LACM18048,34.2178976,-117.1060526
LACM18047,34.2178976,-117.1060526
LACM18046,34.2178976,-117.1060526
LACM18045,34.2178976,-117.1060526
LACM18044,34.2178976,-117.1060526
LACM18043,34.2178976,-117.1060526
LACM18042,34.2178976,-117.1060526
LACM18041,34.2178976,-117.1060526
LACM18040,34.2178976,-117.1060526
LACM18039,34.2178976,-117.1060526
LACM18038,34.2178976,-117.1060526
LACM18037,34.2178976,-117.1060526
LACM18036,34.2178976,-117.1060526
LACM18035,34.2178976,-117.1060526
LACM18034,34.2178976,-117.1060526
LACM18033,34.2178976,-117.1060526
LACM18032,34.2178976,-117.1060526
LACM18031,34.2178976,-117.1060526
LACM18030,34.2178976,-117.1060526
LACM18029,34.2178976,-117.1060526
LACM18028,34.2178976,-117.1060526
LACM18027,34.2178976,-117.1060526
LACM18026,34.2178976,-117.1060526
LACM18025,34.2178976,-117.1060526
LACM18024,34.2178976,-117.1060526
LACM18023,34.2178976,-117.1060526
LACM16787,34.6956356,-118.5260412
LACM16769,34.2380089,-117.1313463
LACM16131,34.2202675,-116.9685534
LACM4461,36.597207,-118.7258886
LACM4460,36.597207,-118.7258886
LACM4459,36.5644576,-118.7488887
LACM4458,37.8182614,-118.476707
LACM4457,37.5750751,-118.6801789
LACM4456,37.5750751,-118.6801789
LACM4455,37.5750751,-118.6801789
LACM4454,37.6237123,-118.9067649
LACM4453,37.6237123,-118.9067649
LACM4452,37.6237123,-118.9067649
LACM4451,37.6237123,-118.9067649
LACM4450,37.6237123,-118.9067649
LACM4449,34.6294342,-119.1146059
LACM4448,34.6294342,-119.1146059
LACM4447,34.7761412,-118.9756643
LACM4446,34.3456525,-117.9151245
LACM4445,34.239431,-118.1257903
LACM4444,34.239431,-118.1257903
LACM4443,34.1569334,-116.7926977
LACM4442,34.1569334,-116.7926977
LACM4441,34.1569334,-116.7926977
LACM4440,34.1569334,-116.7926977
LACM4439,34.1569334,-116.7926977
LACM4438,34.1569334,-116.7926977
LACM4437,34.1569334,-116.7926977
LACM4435,36.138872,-111.974056
LACM4434,36.138872,-111.974056
LACM4433,36.138872,-111.974056
LACM4432,36.332205,-112.357403
LACM4431,35.90619,-106.95778
LACM4430,36.155431,-107.122624
LACM4429,36.155431,-107.122624
LACM4428,36.175828,-107.35758
LACM4427,36.211111,-107.495223
LACM4426,36.211111,-107.495223
LACM4425,36.580591,-107.98389
LACM4424,36.580591,-107.98389
CAS8919,36.544167,-118.764167
CAS8897,36.5625,-118.750556
CAS8896,36.5625,-118.750556
CAS8390,37.6045952,-118.8488933
CAS8189,37.21958,-112.69473
CAS8188,36.071928,-112.200169
CAS8187,37.23333,-108.47917
CAS8186,37.23333,-108.47917
CAS8185,37.23333,-108.47917
CAS8184,37.23333,-108.47917
CAS8183,37.23333,-108.47917
CAS8182,37.23333,-108.47917
CAS795,33.664167,-116.678889
CAS794,33.664167,-116.678889
CAS793,33.664167,-116.678889
CAS792,33.664167,-116.678889
CAS791,33.664167,-116.678889
CAS790,33.664167,-116.678889
CAS789,33.664167,-116.678889
CAS788,33.664167,-116.678889
CAS787,33.664167,-116.678889
CAS786,33.664167,-116.678889
CAS785,33.664167,-116.678889
CAS784,33.664167,-116.678889
CAS783,33.664167,-116.678889
CAS782,33.664167,-116.678889
CAS781,33.664167,-116.678889
CAS780,33.664167,-116.678889
CAS779,33.664167,-116.678889
CAS778,33.664167,-116.678889
CAS777,33.664167,-116.678889
CAS776,33.664167,-116.678889
CAS775,33.664167,-116.678889
CAS774,33.664167,-116.678889
CAS773,33.664167,-116.678889
CAS772,33.664167,-116.678889
CAS771,33.664167,-116.678889
CAS770,33.664167,-116.678889
CAS769,33.664167,-116.678889
CAS768,33.664167,-116.678889
CAS7671,38.188611,-119.989722
CAS7670,38.340786,-119.8245533
CAS767,33.664167,-116.678889
CAS7669,38.340786,-119.8245533
CAS7668,38.340786,-119.8245533
CAS7667,38.340786,-119.8245533
CAS7666,38.340786,-119.8245533
CAS7664,38.340786,-119.8245533
CAS7663,38.340786,-119.8245533
CAS7662,38.340786,-119.8245533
CAS7661,38.340786,-119.8245533
CAS766,33.664167,-116.678889
CAS7659,38.340786,-119.8245533
CAS7657,38.340786,-119.8245533
CAS7652,38.340786,-119.8245533
CAS7651,38.340786,-119.8245533
CAS7650,38.340786,-119.8245533
CAS765,33.664167,-116.678889
CAS7648,38.340786,-119.8245533
CAS764,33.664167,-116.678889
CAS763,33.730556,-116.747222
CAS762,33.730556,-116.747222
CAS761,33.730556,-116.747222
CAS760,33.730556,-116.747222
CAS759,33.730556,-116.747222
CAS758,33.730556,-116.747222
CAS757,33.730556,-116.747222
CAS756,33.730556,-116.747222
CAS755,33.730556,-116.747222
CAS754,33.730556,-116.747222
CAS753,33.730556,-116.747222
CAS752,33.730556,-116.747222
CAS751,33.730556,-116.747222
CAS750,33.730556,-116.747222
CAS749,33.730556,-116.747222
CAS748,39.148611,-120.7
CAS747,39.148611,-120.7
CAS746,39.148611,-120.7
CAS745,39.148611,-120.7
CAS744,39.148611,-120.7
CAS743,39.148611,-120.7
CAS741,36.4363649,-118.7065593
CAS740,36.2509428,-118.5172668
CAS739,37.645708,-118.914669
CAS738,36.467144,-118.647006
CAS737,36.1830452,-118.4099635
CAS736,36.4363649,-118.7065593
CAS735,36.4363649,-118.7065593
CAS734,36.2509428,-118.5172668
CAS733,36.4363649,-118.7065593
CAS732,36.4332346,-117.9506586
CAS731,36.4363649,-118.7065593
CAS730,36.4363649,-118.7065593
CAS729,36.2509428,-118.5172668
CAS728,36.4363649,-118.7065593
CAS727,36.4363649,-118.7065593
CAS726,36.2509428,-118.5172668
CAS725,36.4363649,-118.7065593
CAS724,36.1830452,-118.4099635
CAS723,37.4409818,-118.5859291
CAS722,36.4363649,-118.7065593
CAS721,36.1830452,-118.4099635
CAS720,36.1830452,-118.4099635
CAS719,36.2509428,-118.5172668
CAS718,31.017222,-115.4775
CAS717,31.017222,-115.4775
CAS716,31.017222,-115.4775
CAS715,31.017222,-115.4775
CAS714,31.017222,-115.4775
CAS713,31.017222,-115.4775
CAS712,31.017222,-115.4775
CAS711,31.017222,-115.4775
CAS710,31.017222,-115.4775
CAS6614,33.730556,-116.747222
CAS6613,33.664167,-116.678889
CAS6601,38.736667,-119.408611
CAS6592,40.7375,-122.1925
CAS6591,40.7375,-122.1925
CAS6590,40.7375,-122.1925
CAS6412,34.2163971,-117.1862424
CAS6069,38.974338,-119.8742227
CAS6068,38.974338,-119.8742227
CAS6066,38.974338,-119.8742227
CAS6063,38.974338,-119.8742227
CAS6046,38.974338,-119.8742227
CAS6045,38.974338,-119.8742227
CAS5978,42.626266,-120.233295
CAS5977,42.626266,-120.233295
CAS5976,42.626266,-120.233295
CAS5975,42.626266,-120.233295
CAS5974,42.626266,-120.233295
CAS5973,42.626266,-120.233295
CAS5972,40.8688305,-121.6891151
CAS5971,42.626266,-120.233295
CAS5970,42.626266,-120.233295
CAS5969,42.626266,-120.233295
CAS5968,40.8688305,-121.6891151
CAS5967,42.626266,-120.233295
CAS5966,42.626266,-120.233295
CAS5965,42.626266,-120.233295
CAS5964,42.626266,-120.233295
CAS5963,40.8688305,-121.6891151
CAS5962,40.8688305,-121.6891151
CAS5961,42.626266,-120.233295
CAS5960,40.8688305,-121.6891151
CAS5959,42.626266,-120.233295
CAS5958,42.626266,-120.233295
CAS5957,42.626266,-120.233295
CAS5956,40.8688305,-121.6891151
CAS5955,40.8688305,-121.6891151
CAS5954,42.626266,-120.233295
CAS5953,42.626266,-120.233295
CAS5952,42.626266,-120.233295
CAS5951,42.626266,-120.233295
CAS5950,42.626266,-120.233295
CAS5949,42.626266,-120.233295
CAS5948,42.626266,-120.233295
CAS5920,39.1600463,-119.7662826
CAS5919,39.1600463,-119.7662826
CAS5918,39.1600463,-119.7662826
CAS5917,40.5947725,-116.1734567
CAS5916,41.0631961,-115.2747361
CAS5915,41.0631961,-115.2747361
CAS5914,41.0631961,-115.2747361
CAS5913,41.0631961,-115.2747361
CAS5912,41.0631961,-115.2747361
CAS5911,41.0631961,-115.2747361
CAS5909,41.0631961,-115.2747361
CAS5907,41.0631961,-115.2747361
CAS5905,38.921944,-120.020833
CAS5904,38.921944,-120.020833
CAS5903,38.921944,-120.020833
CAS5902,38.921944,-120.020833
CAS5901,38.921944,-120.020833
CAS5900,38.921944,-120.020833
CAS5899,38.921944,-120.020833
CAS5895,38.921944,-120.020833
CAS5636,38.7474355,-120.6171492
CAS5635,38.7474355,-120.6171492
CAS5418,34.2163971,-117.1862424
CAS3855,34.2163971,-117.1862424
CAS3854,34.2163971,-117.1862424
CAS3853,34.2163971,-117.1862424
CAS3836,38.7474355,-120.6171492
CAS3835,38.7474355,-120.6171492
CAS3834,38.7474355,-120.6171492
CAS3678,41.84535,-123.969533
CAS3677,41.84535,-123.969533
CAS3676,41.84535,-123.969533
CAS3675,41.84535,-123.969533
CAS3674,41.84535,-123.969533
CAS3663,40.209167,-123.784722
CAS3659,41.997121,-123.720479
CAS3658,41.997121,-123.720479
CAS3657,41.997121,-123.720479
CAS3656,41.997121,-123.720479
CAS3654,41.997121,-123.720479
CAS3651,41.997121,-123.720479
CAS3637,38.7474355,-120.6171492
CAS3635,38.7474355,-120.6171492
CAS3633,38.7474355,-120.6171492
CAS3632,38.7474355,-120.6171492
CAS3626,38.7474355,-120.6171492
CAS3615,38.7848356,-120.5157473
CAS3596,40.100278,-123.793889
CAS3595,40.100278,-123.793889
CAS3593,40.100278,-123.793889
CAS3592,40.100278,-123.793889
CAS3591,40.100278,-123.793889
CAS3590,40.100278,-123.793889
CAS3588,40.100278,-123.793889
CAS3586,40.100278,-123.793889
CAS3585,40.100278,-123.793889
CAS3584,40.100278,-123.793889
CAS3583,40.100278,-123.793889
CAS3582,40.100278,-123.793889
CAS3579,40.100278,-123.793889
CAS3578,40.100278,-123.793889
CAS3577,40.100278,-123.793889
CAS3575,40.100278,-123.793889
CAS3573,40.100278,-123.793889
CAS3571,40.100278,-123.793889
CAS3570,40.100278,-123.793889
CAS3569,40.100278,-123.793889
CAS3568,40.100278,-123.793889
CAS3561,38.653611,-122.481667
CAS3539,38.6953586,-123.026343
CAS3537,38.6953586,-123.026343
CAS3536,38.6953586,-123.026343
CAS3534,38.6953586,-123.026343
CAS3438,35.811111,-118.841944
CAS3316,37.6554235,-119.706639
CAS3315,37.6554235,-119.706639
CAS3313,37.6554235,-119.706639
CAS3312,37.6554235,-119.706639
CAS3311,37.6554235,-119.706639
CAS3310,37.6554235,-119.706639
CAS3308,37.794436,-119.862408
CAS3307,37.794436,-119.862408
CAS3306,37.794436,-119.862408
CAS3304,37.794436,-119.862408
CAS3302,37.794436,-119.862408
CAS3286,41.3097763,-122.3102645
CAS3285,41.3097763,-122.3102645
CAS3284,41.3097763,-122.3102645
CAS3283,41.3097763,-122.3102645
CAS3282,41.3097763,-122.3102645
CAS3281,41.3097763,-122.3102645
CAS3280,41.3097763,-122.3102645
CAS3279,41.3097763,-122.3102645
CAS3278,41.3097763,-122.3102645
CAS3277,41.3097763,-122.3102645
CAS3276,41.3097763,-122.3102645
CAS3275,41.3097763,-122.3102645
CAS3274,41.3097763,-122.3102645
CAS3273,41.3097763,-122.3102645
CAS3272,41.3097763,-122.3102645
CAS3271,41.3097763,-122.3102645
CAS3270,41.3097763,-122.3102645
CAS3269,41.3097763,-122.3102645
CAS3268,41.3097763,-122.3102645
CAS3267,41.3097763,-122.3102645
CAS3266,41.3097763,-122.3102645
CAS3265,41.3097763,-122.3102645
CAS3263,41.3097763,-122.3102645
CAS3262,41.3097763,-122.3102645
CAS3260,41.3097763,-122.3102645
CAS3259,41.3097763,-122.3102645
CAS3258,41.3097763,-122.3102645
CAS3256,41.3097763,-122.3102645
CAS3255,41.3097763,-122.3102645
CAS3254,41.3097763,-122.3102645
CAS3253,41.3097763,-122.3102645
CAS3252,41.3097763,-122.3102645
CAS3251,41.3097763,-122.3102645
CAS3250,41.3097763,-122.3102645
CAS3247,41.3097763,-122.3102645
CAS3237,41.3097763,-122.3102645
CAS3223,37.750833,-119.740556
CAS3222,37.750833,-119.740556
CAS3221,37.750833,-119.740556
CAS3220,37.750833,-119.740556
CAS3218,37.750833,-119.740556
CAS3217,37.750833,-119.740556
CAS3216,37.750833,-119.740556
CAS3204,37.7970832,-119.8576633
CAS3202,37.7970832,-119.8576633
CAS3190,37.750833,-119.740556
CAS3156,41.0224079,-122.3974922
CAS3155,41.0224079,-122.3974922
CAS3154,40.94277,-122.4258366
CAS3153,40.94277,-122.4258366
CAS3152,40.94277,-122.4258366
CAS3144,37.536944,-119.655278
CAS3110,37.7897802,-119.8759946
CAS3109,37.725278,-119.532778
CAS3108,37.725278,-119.532778
CAS3107,37.725278,-119.532778
CAS3106,37.725278,-119.532778
CAS3105,37.725278,-119.532778
CAS3104,37.725278,-119.532778
CAS3098,37.725278,-119.532778
CAS3097,37.768086,-119.860444
CAS3096,37.768086,-119.860444
CAS3095,37.768086,-119.860444
CAS3094,37.725278,-119.532778
CAS3093,37.725278,-119.532778
CAS3092,37.725278,-119.532778
CAS3091,37.768086,-119.860444
CAS3090,37.768086,-119.860444
CAS3088,37.815894,-120.062058
CAS3085,37.725278,-119.532778
CAS3084,37.768086,-119.860444
CAS3083,37.725556,-119.703333
CAS3082,37.768086,-119.860444
CAS3081,37.725278,-119.532778
CAS3080,37.725278,-119.532778
CAS3076,37.768086,-119.860444
CAS2943,42.439007,-123.328392
CAS2942,42.439007,-123.328392
CAS2940,42.439007,-123.328392
CAS2939,42.439007,-123.328392
CAS2938,42.439007,-123.328392
CAS2937,42.439007,-123.328392
CAS2934,42.439007,-123.328392
CAS2933,42.439007,-123.328392
CAS2822,42.610742,-114.469186
CAS2821,42.610742,-114.469186
CAS2814,42.77338,-114.434055
CAS2810,42.77338,-114.434055
CAS2802,42.276109,-113.396801
CAS2785,42.954129,-115.277264
CAS2775,42.92058,-114.954077
CAS2599,41.607778,-122.839167
CAS2592,41.607778,-122.839167
CAS2589,41.607778,-122.839167
CAS2587,41.607778,-122.839167
CAS25618,37.1107688,-121.8482065
CAS25617,37.1107799,-121.8436874
CAS25616,37.1107799,-121.8436874
CAS25615,37.1107799,-121.8436874
CAS25614,37.1107799,-121.8436874
CAS25613,37.1107799,-121.8436874
CAS25612,37.1107799,-121.8436874
CAS25611,37.1107799,-121.8436874
CAS25610,37.1107799,-121.8436874
CAS25609,37.1107799,-121.8436874
CAS25608,37.1107799,-121.8436874
CAS25607,37.1107799,-121.8436874
CAS25606,37.1495175,-121.8982582
CAS25605,37.1076999,-121.8475255
CAS25604,37.1076999,-121.8475255
CAS25603,37.1076999,-121.8475255
CAS25602,37.1076999,-121.8475255
CAS25601,37.118611,-121.848611
CAS25600,37.118611,-121.848611
CAS25599,37.1495175,-121.8982582
CAS25598,37.1495175,-121.8982582
CAS25597,37.1495175,-121.8982582
CAS25596,37.1107799,-121.8436874
CAS25595,37.1107799,-121.8436874
CAS25594,37.1107799,-121.8436874
CAS25593,37.1107799,-121.8436874
CAS25592,37.1107799,-121.8436874
CAS25591,37.1107799,-121.8436874
CAS25590,37.1063301,-121.8302951
CAS25589,37.107439,-121.8336452
CAS25588,37.107294,-121.8403843
CAS25587,37.107294,-121.8403843
CAS25586,37.107294,-121.8403843
CAS25585,37.107294,-121.8403843
CAS25584,37.107294,-121.8403843
CAS25583,37.107294,-121.8403843
CAS25582,37.107294,-121.8403843
CAS25581,37.107294,-121.8403843
CAS25580,37.107294,-121.8403843
CAS25579,37.107294,-121.8403843
CAS25578,37.107294,-121.8403843
CAS25577,37.107294,-121.8403843
CAS25576,37.107294,-121.8403843
CAS23279,39.296667,-120.361389
CAS23278,39.296667,-120.361389
CAS23277,39.296667,-120.361389
CAS23276,39.295,-120.364444
CAS23106,37.1107799,-121.8436874
CAS23105,37.1107799,-121.8436874
CAS23104,37.1107799,-121.8436874
CAS23103,37.1107799,-121.8436874
CAS23102,37.1107799,-121.8436874
CAS23101,37.1107799,-121.8436874
CAS23100,37.1107799,-121.8436874
CAS23099,37.1107799,-121.8436874
CAS23098,37.1107799,-121.8436874
CAS22798,39.0045288,-119.9486078
CAS22797,39.0045288,-119.9486078
CAS22796,39.0045288,-119.9486078
CAS22795,37.2344092,-118.8736564
CAS21648,40.48477,-112.19771
CAS21647,40.48477,-112.19771
CAS21279,37.792933,-118.5319
CAS2110,44.250998,-116.969333
CAS20616,36.366369,-115.629844
CAS20615,36.366369,-115.629844
CAS20614,36.366369,-115.629844
CAS20613,36.366369,-115.629844
CAS20612,36.366369,-115.629844
CAS20611,36.376425,-115.617728
CAS20610,36.376425,-115.617728
CAS20609,36.376425,-115.617728
CAS20177,36.340839,-115.647372
CAS20176,38.8340926,-117.579638
CAS20175,38.8340926,-117.579638
CAS20174,38.8340926,-117.579638
CAS20173,39.1175625,-119.8451539
CAS20172,36.340839,-115.647372
CAS20171,36.366369,-115.629844
CAS20170,36.366369,-115.629844
CAS20169,36.385375,-115.604881
CAS20168,36.385375,-115.604881
CAS20167,36.385375,-115.604881
CAS20166,36.376425,-115.617728
CAS20165,36.376425,-115.617728
CAS20164,36.376425,-115.617728
CAS1949,42.871303,-112.445534
CAS1948,42.871303,-112.445534
CAS1947,42.871303,-112.445534
CAS1946,42.871303,-112.445534
CAS1945,42.871303,-112.445534
CAS1943,42.871303,-112.445534
CAS1942,43.466581,-112.034137
CAS1941,43.466581,-112.034137
CAS1940,45.917355,-119.342518
CAS16237,30.892389,-115.473833
CAS16236,30.892389,-115.473833
CAS16235,30.892389,-115.473833
CAS16234,30.892389,-115.473833
CAS16233,30.892389,-115.473833
CAS16232,30.892389,-115.473833
CAS15105,38.9888811,-114.2363375
CAS15104,38.9888811,-114.2363375
CAS15103,38.9888811,-114.2363375
CAS15102,38.9888811,-114.2363375
CAS15101,38.9888811,-114.2363375
CAS15100,38.9888811,-114.2363375
CAS15099,38.9888811,-114.2363375
CAS15095,38.9888811,-114.2363375
CAS14412,39.276328,-114.962069
CAS14411,39.276328,-114.962069
CAS14410,39.276328,-114.962069
CAS14409,39.276328,-114.962069
CAS14408,39.276328,-114.962069
CAS14407,39.0427441,-114.5151811
CAS14406,39.0427441,-114.5151811
CAS14405,39.0427441,-114.5151811
CAS14404,39.0427441,-114.5151811
CAS14403,39.0427441,-114.5151811
CAS14402,39.0427441,-114.5151811
CAS14401,39.0427441,-114.5151811
CAS14400,39.0427441,-114.5151811
CAS14399,38.835267,-115.011156
CAS13851,39.6118189,-120.6308801
CAS13847,40.588056,-121.090833
CAS12813,34.812764,-119.1451576
CAS12812,34.7869682,-119.0820839
CAS12811,34.7869682,-119.0820839
CAS12810,34.7869682,-119.0820839
CAS12809,34.7869682,-119.0820839
CAS12808,34.7869682,-119.0820839
CAS12807,34.7869682,-119.0820839
CAS12806,34.7869682,-119.0820839
CAS12805,34.7869682,-119.0820839
CAS12804,34.7869682,-119.0820839
CAS12803,34.7869682,-119.0820839
CAS12802,34.7869682,-119.0820839
CAS12801,34.7869682,-119.0820839
CAS12800,34.7869682,-119.0820839
CAS12799,34.7869682,-119.0820839
CAS12798,34.7685689,-119.053905
CAS12797,34.7869682,-119.0820839
CAS12796,34.7869682,-119.0820839
CAS12795,34.7869682,-119.0820839
CAS12794,34.8094474,-119.1065397
CAS12793,34.8094474,-119.1065397
CAS12792,34.8094474,-119.1065397
CAS12791,34.8094474,-119.1065397
CAS12744,41.36418,-111.77883
CAS12056,39.620417,-121.141433
CAS11790,36.39815,-120.676183
CAS11635,36.595533,-120.829283
CAS11380,31.6259314,-116.4588766
CAS11379,30.899944,-115.410542
CAS11378,30.892389,-115.473833
CAS11223,38.9190204,-114.5117465
CAS11222,38.9190204,-114.5117465
CAS11221,38.9190204,-114.5117465
CAS11220,38.9106046,-114.5150885
CAS11219,38.9106046,-114.5150885
CAS11218,39.4899532,-117.201876
CAS11217,39.4902293,-117.1999669
CAS11216,39.5400065,-117.7027379
CAS11215,39.5400065,-117.7027379
CAS10914,39.6589185,-120.9459832
CAS10913,39.6589185,-120.9459832
CAS10912,39.6589185,-120.9459832
CAS10911,39.6589185,-120.9459832
CAS10910,39.6589185,-120.9459832
CAS1085,33.664167,-116.678889
CAS10775,38.21004,-112.88234
CAS10195,40.71199,-112.18974
CAS10194,40.71199,-112.18974
CAS10193,40.71199,-112.18974
CAS10192,40.71199,-112.18974
CAS10191,40.71199,-112.18974
CAS10190,40.71199,-112.18974
CAS10189,40.71199,-112.18974
CAS91669,38.553097,-118.800028
CAS90856,34.0764112,-116.8702447
CAS90855,34.0764112,-116.8702447
CAS90854,34.0764112,-116.8702447
CAS90853,34.0764112,-116.8702447
CAS90852,34.0764112,-116.8702447
CAS90834,34.3709056,-116.9339711
CAS89971,40.41415,-112.10436
CAS89366,36.529347,-117.552822
CAS89365,36.529347,-117.552822
CAS89364,36.528192,-117.549958
CAS89200,36.5352,-117.563211
CAS89187,36.531592,-117.557056
CAS89182,36.530133,-117.554206
CAS89176,36.528192,-117.549958
CAS89175,36.528192,-117.549958
CAS89174,36.528192,-117.549958
CAS89173,36.528192,-117.549958
CAS89172,36.528192,-117.549958
CAS89171,36.528192,-117.549958
CAS89166,36.526894,-117.546911
CAS89165,36.526894,-117.546911
CAS89164,36.526894,-117.546911
CAS89163,36.526894,-117.546911
CAS89162,36.531592,-117.557056
CAS89161,36.531592,-117.557056
CAS89043,36.5352,-117.563211
CAS89021,36.534078,-117.560917
CAS89014,36.531592,-117.557056
CAS89013,36.530133,-117.554206
CAS89004,36.529347,-117.552822
CAS88998,36.528192,-117.549958
CAS88997,36.528192,-117.549958
CAS88996,36.528192,-117.549958
CAS88995,36.528192,-117.549958
CAS88994,36.526894,-117.546911
CAS88993,36.526894,-117.546911
CAS88992,36.526894,-117.546911
CAS88991,36.526894,-117.546911
CAS88036,36.5352,-117.563211
CAS88035,36.5352,-117.563211
CAS88034,36.5352,-117.563211
CAS88033,36.5352,-117.563211
CAS88032,36.5352,-117.563211
CAS88031,36.5352,-117.563211
CAS88030,36.5352,-117.563211
CAS88029,36.534078,-117.560917
CAS88028,36.534078,-117.560917
CAS88027,36.531592,-117.557056
CAS88026,36.531592,-117.557056
CAS88025,36.531592,-117.557056
CAS88024,36.531592,-117.557056
CAS88023,36.531592,-117.557056
CAS88022,36.531592,-117.557056
CAS88021,36.531592,-117.557056
CAS88020,36.531592,-117.557056
CAS88019,36.531592,-117.557056
CAS88018,36.531592,-117.557056
CAS88017,36.531592,-117.557056
CAS88016,36.531592,-117.557056
CAS88015,36.531592,-117.557056
CAS88014,36.530133,-117.554206
CAS88013,36.530133,-117.554206
CAS88012,36.530133,-117.554206
CAS88011,36.530133,-117.554206
CAS88010,36.530133,-117.554206
CAS88009,36.530133,-117.554206
CAS88008,36.529347,-117.552822
CAS88007,36.529347,-117.552822
CAS88006,36.529347,-117.552822
CAS88005,36.529347,-117.552822
CAS88004,36.529347,-117.552822
CAS88003,36.529347,-117.552822
CAS88002,36.529347,-117.552822
CAS88001,36.529347,-117.552822
CAS88000,36.529347,-117.552822
CAS87999,36.529347,-117.552822
CAS87998,36.529347,-117.552822
CAS87997,36.529347,-117.552822
CAS87996,36.529347,-117.552822
CAS87995,36.529347,-117.552822
CAS87994,36.529347,-117.552822
CAS87993,36.528192,-117.549958
CAS87992,36.528192,-117.549958
CAS87991,36.528192,-117.549958
CAS87990,36.528192,-117.549958
CAS87989,36.528192,-117.549958
CAS87988,36.528192,-117.549958
CAS87987,36.528192,-117.549958
CAS87986,36.528192,-117.549958
CAS87985,36.528192,-117.549958
CAS87984,36.528192,-117.549958
CAS87983,36.528192,-117.549958
CAS87982,36.528192,-117.549958
CAS87981,36.528192,-117.549958
CAS87980,36.528192,-117.549958
CAS87979,36.528192,-117.549958
CAS87978,36.528192,-117.549958
CAS87977,36.528192,-117.549958
CAS87976,36.528192,-117.549958
CAS87975,36.528192,-117.549958
CAS87974,36.528192,-117.549958
CAS87973,36.528192,-117.549958
CAS87972,36.528192,-117.549958
CAS87971,36.528192,-117.549958
CAS87970,36.528192,-117.549958
CAS87969,36.526894,-117.546911
CAS87968,36.526894,-117.546911
CAS87967,36.526894,-117.546911
CAS87966,36.526894,-117.546911
CAS87965,36.526894,-117.546911
CAS87964,36.526894,-117.546911
CAS87963,36.526894,-117.546911
CAS87962,36.526894,-117.546911
CAS87961,36.526894,-117.546911
CAS87960,36.526894,-117.546911
CAS87959,36.526894,-117.546911
CAS87958,36.526894,-117.546911
CAS87957,36.526894,-117.546911
CAS87956,36.526894,-117.546911
CAS87955,36.526894,-117.546911
CAS87954,36.526894,-117.546911
CAS87953,36.526894,-117.546911
CAS87952,36.526894,-117.546911
CAS87951,36.526894,-117.546911
CAS87950,36.526894,-117.546911
CAS86868,36.356669,-120.783608
CAS86867,36.356669,-120.783608
CAS86866,36.356669,-120.783608
CAS86865,36.356669,-120.783608
CAS86864,36.356669,-120.783608
CAS86863,36.356669,-120.783608
CAS86183,32.492618,-115.8788709
CAS85129,32.492618,-115.8788709
CAS85128,32.492618,-115.8788709
CAS85127,32.492618,-115.8788709
CAS85126,32.492618,-115.8788709
CAS85125,32.492618,-115.8788709
CAS85124,32.492618,-115.8788709
CAS85123,32.492618,-115.8788709
CAS85122,32.492618,-115.8788709
CAS85121,32.492618,-115.8788709
CAS85120,32.492618,-115.8788709
CAS85119,32.492618,-115.8788709
CAS85118,32.492618,-115.8788709
CAS85117,32.492618,-115.8788709
CAS85116,32.492618,-115.8788709
CAS85115,32.492618,-115.8788709
CAS85114,32.492618,-115.8788709
